participant,block_number,trial_number,choice,reward,Q1,Q2,Q3
66ab9137e5573312997df691,5,8,3,0,7.133346075874798e-4,0.02669001520282316,0.026014276384069
66ab9137e5573312997df691,5,9,2,1,7.133346075874798e-4,0.02669001520282316,6.94804197322034e-4
66ab9137e5573312997df691,5,10,2,0,7.133346075874798e-4,0.9740042801384637,6.94804197322034e-4
66ab9137e5573312997df691,5,11,1,0,7.133346075874798e-4,0.026014263499861745,6.94804197322034e-4
66ab9137e5573312997df691,5,12,1,0,1.9052149990089284e-5,0.026014263499861745,6.94804197322034e-4
66ab9137e5573312997df691,5,13,2,1,5.088557696230701e-7,0.026014263499861745,6.94804197322034e-4
66ab9137e5573312997df691,5,14,2,1,5.088557696230701e-7,0.9739862317742858,6.94804197322034e-4
66ab9137e5573312997df691,5,15,2,0,5.088557696230701e-7,0.9993052093748638,6.94804197322034e-4
66ab9137e5573312997df691,5,16,3,0,5.088557696230701e-7,0.02669001521226594,6.94804197322034e-4
66ab9137e5573312997df691,5,17,1,0,5.088557696230701e-7,0.02669001521226594,1.8557229145284228e-5
66ab9137e5573312997df691,5,18,2,0,1.3590812722728889e-8,0.02669001521226594,1.8557229145284228e-5
66ab9137e5573312997df691,5,19,2,1,1.3590812722728889e-8,7.128522176334199e-4,1.8557229145284228e-5
66ab9137e5573312997df691,5,20,2,0,1.3590812722728889e-8,0.9733104671871242,1.8557229145284228e-5
66ab9137e5573312997df691,5,21,3,0,1.3590812722728889e-8,0.025995732745484557,1.8557229145284228e-5
66ab9137e5573312997df691,5,22,2,0,1.3590812722728889e-8,0.025995732745484557,4.956371389034782e-7
66ab9137e5573312997df691,5,23,3,1,1.3590812722728889e-8,6.943089231676615e-4,4.956371389034782e-7
66ab9137e5573312997df691,5,24,3,0,1.3590812722728889e-8,6.943089231676615e-4,0.9732914411588445
66ab9137e5573312997df691,5,25,2,0,1.3590812722728889e-8,6.943089231676615e-4,0.02599522458738862
66ab9137e5573312997df691,6,1,2,1,1.3590812722728889e-8,1.8544001078168754e-5,0.02599522458738862
66ab9137e5573312997df691,6,2,2,0,1.3590812722728889e-8,0.9732919232049186,0.02599522458738862
66ab9137e5573312997df691,6,3,1,1,1.3590812722728889e-8,0.025995237462152543,0.02599522458738862
66ab9137e5573312997df691,6,4,1,0,0.9732914282840738,0.025995237462152543,0.02599522458738862
66ab9137e5573312997df691,6,5,2,0,0.025995224243521797,0.025995237462152543,0.02599522458738862
66ab9137e5573312997df691,6,6,3,0,0.025995224243521797,6.94295694855426e-4,0.02599522458738862
66ab9137e5573312997df691,6,7,2,1,0.025995224243521797,6.94295694855426e-4,6.942953509888102e-4
66ab9137e5573312997df691,6,8,2,0,0.025995224243521797,0.9733099715688514,6.942953509888102e-4
66ab9137e5573312997df691,6,9,1,1,0.025995224243521797,0.025995719508226545,6.942953509888102e-4
66ab9137e5573312997df691,6,10,1,0,0.9739857232628871,0.025995719508226545,6.942953509888102e-4
66ab9137e5573312997df691,6,11,3,1,0.026013767872166138,0.025995719508226545,6.942953509888102e-4
66ab9137e5573312997df691,6,12,3,1,0.026013767872166138,0.025995719508226545,0.9733099715596671
66ab9137e5573312997df691,6,13,3,0,0.026013767872166138,0.025995719508226545,0.9992871474290637
66ab9137e5573312997df691,6,14,2,0,0.026013767872166138,0.025995719508226545,0.026689532803439664
66ab9137e5573312997df691,6,15,2,1,0.026013767872166138,6.943085696193459e-4,0.026689532803439664
66ab9137e5573312997df691,6,16,2,1,0.026013767872166138,0.973309971912718,0.026689532803439664
66ab9137e5573312997df691,6,17,2,0,0.026013767872166138,0.9992871474384932,0.026689532803439664
66ab9137e5573312997df691,6,18,3,0,0.026013767872166138,0.026689532803691463,0.026689532803439664
66ab9137e5573312997df691,6,19,1,0,0.026013767872166138,0.026689532803691463,7.128393331809011e-4
66ab9137e5573312997df691,6,20,1,1,6.947906156935038e-4,0.026689532803691463,7.128393331809011e-4
66ab9137e5573312997df691,6,21,1,0,0.9733099847874818,0.026689532803691463,7.128393331809011e-4
66ab9137e5573312997df691,6,22,2,0,0.0259957198612773,0.026689532803691463,7.128393331809011e-4
66ab9137e5573312997df691,6,23,1,1,0.0259957198612773,7.128393331876249e-4,7.128393331809011e-4
66ab9137e5573312997df691,6,24,1,0,0.9739857365001314,7.128393331876249e-4,7.128393331809011e-4
66ab9137e5573312997df691,6,25,3,0,0.02601376822571405,7.128393331876249e-4,7.128393331809011e-4
677009b08130c3028f6a8a6d,1,1,2,0,0.5,0.5,0.5
677009b08130c3028f6a8a6d,1,2,2,0,0.5,0.01589115931390339,0.5
677009b08130c3028f6a8a6d,1,3,1,1,0.5,5.05058388614206e-4,0.5
677009b08130c3028f6a8a6d,1,4,1,1,0.9841088406860966,5.05058388614206e-4,0.5
677009b08130c3028f6a8a6d,1,5,1,1,0.9994949416113859,5.05058388614206e-4,0.5
677009b08130c3028f6a8a6d,1,6,3,1,0.9999839480415893,5.05058388614206e-4,0.5
677009b08130c3028f6a8a6d,1,7,2,0,0.9999839480415893,5.05058388614206e-4,0.9841088406860966
677009b08130c3028f6a8a6d,1,8,3,0,0.9999839480415893,1.6051958410737843e-5,0.9841088406860966
677009b08130c3028f6a8a6d,1,9,1,0,0.9999839480415893,1.6051958410737843e-5,0.031277260239192584
677009b08130c3028f6a8a6d,1,10,2,1,0.03178180845783496,1.6051958410737843e-5,0.031277260239192584
677009b08130c3028f6a8a6d,1,11,2,1,0.03178180845783496,0.968218191542165,0.031277260239192584
677009b08130c3028f6a8a6d,1,12,2,0,0.03178180845783496,0.9989898994372204,0.031277260239192584
677009b08130c3028f6a8a6d,1,13,3,1,0.03178180845783496,0.0317502152263206,0.031277260239192584
677009b08130c3028f6a8a6d,1,14,3,0,0.03178180845783496,0.0317502152263206,0.9692117461910108
677009b08130c3028f6a8a6d,1,15,1,0,0.03178180845783496,0.0317502152263206,0.030803795597428074
677009b08130c3028f6a8a6d,1,16,2,1,0.0010101005627796145,0.0317502152263206,0.030803795597428074
677009b08130c3028f6a8a6d,1,17,3,0,0.0010101005627796145,0.9692267778258568,0.030803795597428074
677009b08130c3028f6a8a6d,1,18,2,1,0.0010101005627796145,0.9692267778258568,9.790169859017137e-4
677009b08130c3028f6a8a6d,1,19,2,1,0.0010101005627796145,0.999021954711216,9.790169859017137e-4
677009b08130c3028f6a8a6d,1,20,2,1,0.0010101005627796145,0.999968915392468,9.790169859017137e-4
677009b08130c3028f6a8a6d,1,21,2,0,0.0010101005627796145,0.9999990120561972,9.790169859017137e-4
677009b08130c3028f6a8a6d,1,22,2,1,0.0010101005627796145,0.031782287228538764,9.790169859017137e-4
677009b08130c3028f6a8a6d,1,23,2,0,0.0010101005627796145,0.9692277971514751,9.790169859017137e-4
677009b08130c3028f6a8a6d,1,24,1,1,0.0010101005627796145,0.030804305735682658,9.790169859017137e-4
677009b08130c3028f6a8a6d,1,25,3,1,0.9682497847736794,0.030804305735682658,9.790169859017137e-4
677009b08130c3028f6a8a6d,2,1,2,0,0.9682497847736794,0.030804305735682658,0.9682487968626334
677009b08130c3028f6a8a6d,2,2,2,1,0.9682497847736794,9.790331993424564e-4,0.9682487968626334
677009b08130c3028f6a8a6d,2,3,2,0,0.9682497847736794,0.9682487973779367,0.9682487968626334
677009b08130c3028f6a8a6d,2,4,1,1,0.9682497847736794,0.03077319079229396,0.9682487968626334
677009b08130c3028f6a8a6d,2,5,1,0,0.9989909035463365,0.03077319079229396,0.9682487968626334
677009b08130c3028f6a8a6d,2,6,3,0,0.031750247139362364,0.03077319079229396,0.9682487968626334
677009b08130c3028f6a8a6d,2,7,2,1,0.031750247139362364,0.03077319079229396,0.030773190775916393
677009b08130c3028f6a8a6d,2,8,2,1,0.031750247139362364,0.9691957256635844,0.030773190775916393
677009b08130c3028f6a8a6d,2,9,2,1,0.031750247139362364,0.9990209677986039,0.030773190775916393
677009b08130c3028f6a8a6d,2,10,2,0,0.031750247139362364,0.9999688840259737,0.030773190775916393
677009b08130c3028f6a8a6d,2,11,1,1,0.031750247139362364,0.031781329687099236,0.030773190775916393
677009b08130c3028f6a8a6d,2,12,1,0,0.9692267788401322,0.031781329687099236,0.030773190775916393
677009b08130c3028f6a8a6d,2,13,3,0,0.030804273371259017,0.031781329687099236,0.030773190775916393
677009b08130c3028f6a8a6d,2,14,2,0,0.030804273371259017,0.031781329687099236,9.780442908706184e-4
677009b08130c3028f6a8a6d,2,15,2,0,0.030804273371259017,0.0010100853462762498,9.780442908706184e-4
677009b08130c3028f6a8a6d,2,16,1,0,0.030804273371259017,3.2102917868025616e-5,9.780442908706184e-4
677009b08130c3028f6a8a6d,2,17,1,1,9.790321707209455e-4,3.2102917868025616e-5,9.780442908706184e-4
677009b08130c3028f6a8a6d,2,18,1,1,0.9682487973452445,3.2102917868025616e-5,9.780442908706184e-4
677009b08130c3028f6a8a6d,2,19,1,0,0.9989908721634482,3.2102917868025616e-5,9.780442908706184e-4
677009b08130c3028f6a8a6d,2,20,3,1,0.0317502461419365,3.2102917868025616e-5,9.780442908706184e-4
677009b08130c3028f6a8a6d,2,21,3,1,0.0317502461419365,3.2102917868025616e-5,0.968248765948009
677009b08130c3028f6a8a6d,2,22,3,0,0.0317502461419365,3.2102917868025616e-5,0.9989908711655664
677009b08130c3028f6a8a6d,2,23,3,1,0.0317502461419365,3.2102917868025616e-5,0.031750246110221314
677009b08130c3028f6a8a6d,2,24,3,1,0.0317502461419365,3.2102917868025616e-5,0.9692267788074235
677009b08130c3028f6a8a6d,2,25,3,1,0.0317502461419365,3.2102917868025616e-5,0.9990219547424126
677009b08130c3028f6a8a6d,3,1,2,1,0.0317502461419365,3.2102917868025616e-5,0.9999689153934594
677009b08130c3028f6a8a6d,3,2,2,0,0.0317502461419365,0.9682187016803876,0.9999689153934594
677009b08130c3028f6a8a6d,3,3,1,0,0.0317502461419365,0.03077223427846687,0.9999689153934594
677009b08130c3028f6a8a6d,3,4,1,1,0.0010090974362382595,0.03077223427846687,0.9999689153934594
677009b08130c3028f6a8a6d,3,5,1,0,0.9682497528918663,0.03077223427846687,0.9999689153934594
677009b08130c3028f6a8a6d,3,6,2,1,0.030773221160860342,0.03077223427846687,0.9999689153934594
677009b08130c3028f6a8a6d,3,7,2,1,0.030773221160860342,0.9691956952632388,0.9999689153934594
677009b08130c3028f6a8a6d,3,8,2,0,0.030773221160860342,0.9990209668324057,0.9999689153934594
677009b08130c3028f6a8a6d,3,9,2,1,0.030773221160860342,0.03175120262307235,0.9999689153934594
677009b08130c3028f6a8a6d,3,10,2,1,0.030773221160860342,0.9692268092077381,0.9999689153934594
677009b08130c3028f6a8a6d,3,11,3,1,0.030773221160860342,0.9990219557086099,0.9999689153934594
677009b08130c3028f6a8a6d,3,12,3,1,0.030773221160860342,0.9990219557086099,0.9999990120562288
677009b08130c3028f6a8a6d,3,13,2,0,0.030773221160860342,0.9990219557086099,0.999999968600733
677009b08130c3028f6a8a6d,3,14,2,1,0.030773221160860342,0.03175123405197444,0.999999968600733
677009b08130c3028f6a8a6d,3,15,3,1,0.030773221160860342,0.9692268102066264,0.999999968600733
677009b08130c3028f6a8a6d,3,16,3,1,0.030773221160860342,0.9692268102066264,0.9999999990020536
677009b08130c3028f6a8a6d,3,17,2,1,0.030773221160860342,0.9692268102066264,0.9999999999682827
677009b08130c3028f6a8a6d,3,18,3,1,0.030773221160860342,0.999021955740357,0.9999999999682827
677009b08130c3028f6a8a6d,3,19,1,0,0.030773221160860342,0.999021955740357,0.9999999999989919
677009b08130c3028f6a8a6d,3,20,3,0,9.780452565793032e-4,0.999021955740357,0.9999999999989919
677009b08130c3028f6a8a6d,3,21,2,0,9.780452565793032e-4,0.999021955740357,0.03178231862777475
677009b08130c3028f6a8a6d,3,22,2,1,9.780452565793032e-4,0.03175123405298347,0.03178231862777475
677009b08130c3028f6a8a6d,3,23,2,1,9.780452565793032e-4,0.9692268102066585,0.03178231862777475
677009b08130c3028f6a8a6d,3,24,2,1,9.780452565793032e-4,0.9990219557403581,0.03178231862777475
677009b08130c3028f6a8a6d,3,25,2,1,9.780452565793032e-4,0.9999689154251767,0.03178231862777475
677009b08130c3028f6a8a6d,4,1,2,0,9.780452565793032e-4,0.9999990120572368,0.03178231862777475
677009b08130c3028f6a8a6d,4,2,2,1,9.780452565793032e-4,0.03178228722857179,0.03178231862777475
677009b08130c3028f6a8a6d,4,3,2,1,9.780452565793032e-4,0.9692277971514762,0.03178231862777475
677009b08130c3028f6a8a6d,4,4,2,0,9.780452565793032e-4,0.9990219871078758,0.03178231862777475
677009b08130c3028f6a8a6d,4,5,2,1,9.780452565793032e-4,0.031751235049920834,0.03178231862777475
677009b08130c3028f6a8a6d,4,6,2,1,9.780452565793032e-4,0.9692268102383437,0.03178231862777475
677009b08130c3028f6a8a6d,4,7,2,1,9.780452565793032e-4,0.9990219557413651,0.03178231862777475
677009b08130c3028f6a8a6d,4,8,1,0,9.780452565793032e-4,0.9999689154252087,0.03178231862777475
677009b08130c3028f6a8a6d,4,9,3,1,3.1084606508469874e-5,0.9999689154252087,0.03178231862777475
677009b08130c3028f6a8a6d,4,10,1,0,3.1084606508469874e-5,0.9999689154252087,0.9692277981494206
677009b08130c3028f6a8a6d,4,11,3,1,9.879437702191736e-7,0.9999689154252087,0.9692277981494206
677009b08130c3028f6a8a6d,4,12,3,1,9.879437702191736e-7,0.9999689154252087,0.999021987139593
677009b08130c3028f6a8a6d,4,13,3,1,9.879437702191736e-7,0.9999689154252087,0.999968916423122
677009b08130c3028f6a8a6d,4,14,2,0,9.879437702191736e-7,0.9999689154252087,0.9999990120889539
677009b08130c3028f6a8a6d,4,15,3,1,9.879437702191736e-7,0.03178133068504457,0.9999990120889539
677009b08130c3028f6a8a6d,4,16,3,1,9.879437702191736e-7,0.03178133068504457,0.9999999686017731
677009b08130c3028f6a8a6d,4,17,3,0,9.879437702191736e-7,0.03178133068504457,0.9999999990020867
677009b08130c3028f6a8a6d,4,18,2,0,9.879437702191736e-7,0.03178133068504457,0.0317823185960906
677009b08130c3028f6a8a6d,4,19,2,1,9.879437702191736e-7,0.0010100853779934534,0.0317823185960906
677009b08130c3028f6a8a6d,4,20,2,0,9.879437702191736e-7,0.9682497842910693,0.0317823185960906
677009b08130c3028f6a8a6d,4,21,2,1,9.879437702191736e-7,0.030773222158804736,0.0317823185960906
677009b08130c3028f6a8a6d,4,22,2,0,9.879437702191736e-7,0.9691957266604897,0.0317823185960906
677009b08130c3028f6a8a6d,4,23,1,0,9.879437702191736e-7,0.030803286458094936,0.0317823185960906
677009b08130c3028f6a8a6d,4,24,3,1,3.139926699624364e-8,0.030803286458094936,0.0317823185960906
677009b08130c3028f6a8a6d,4,25,3,0,3.139926699624364e-8,0.030803286458094936,0.9692277981484136
677009b08130c3028f6a8a6d,5,1,3,1,3.139926699624364e-8,0.030803286458094936,0.030804305767367812
677009b08130c3028f6a8a6d,5,2,3,0,3.139926699624364e-8,0.030803286458094936,0.9691967145725426
677009b08130c3028f6a8a6d,5,3,2,1,3.139926699624364e-8,0.030803286458094936,0.030803317856353873
677009b08130c3028f6a8a6d,5,4,2,1,3.139926699624364e-8,0.9691966821764024,0.030803317856353873
677009b08130c3028f6a8a6d,5,5,2,0,3.139926699624364e-8,0.9990209981989175,0.030803317856353873
677009b08130c3028f6a8a6d,5,6,2,0,3.139926699624364e-8,0.03175120361997774,0.030803317856353873
677009b08130c3028f6a8a6d,5,7,1,0,3.139926699624364e-8,0.0010091278672290163,0.030803317856353873
677009b08130c3028f6a8a6d,5,8,3,1,9.97946415080359e-10,0.0010091278672290163,0.030803317856353873
677009b08130c3028f6a8a6d,5,9,3,0,9.97946415080359e-10,0.0010091278672290163,0.9691966831743168
677009b08130c3028f6a8a6d,5,10,3,0,9.97946415080359e-10,0.0010091278672290163,0.03080331685844051
677009b08130c3028f6a8a6d,5,11,2,0,9.97946415080359e-10,0.0010091278672290163,9.79001770407384e-4
677009b08130c3028f6a8a6d,5,12,2,1,9.97946415080359e-10,3.207248684529543e-5,9.79001770407384e-4
677009b08130c3028f6a8a6d,5,13,2,0,9.97946415080359e-10,0.9682187007132144,9.79001770407384e-4
677009b08130c3028f6a8a6d,5,14,1,1,9.97946415080359e-10,0.030772234247727737,9.79001770407384e-4
677009b08130c3028f6a8a6d,5,15,1,1,0.9682176814039105,0.030772234247727737,9.79001770407384e-4
677009b08130c3028f6a8a6d,5,16,1,1,0.9989898832237796,0.030772234247727737,9.79001770407384e-4
677009b08130c3028f6a8a6d,5,17,1,0,0.9999678960832106,0.030772234247727737,9.79001770407384e-4
677009b08130c3028f6a8a6d,5,18,3,0,0.031781298287864246,0.030772234247727737,9.79001770407384e-4
677009b08130c3028f6a8a6d,5,19,3,0,0.031781298287864246,0.030772234247727737,3.1115006854117225e-5
677009b08130c3028f6a8a6d,5,20,3,0,0.031781298287864246,0.030772234247727737,9.88909968410073e-7
677009b08130c3028f6a8a6d,5,21,2,0,0.031781298287864246,0.030772234247727737,3.142997519538596e-8
677009b08130c3028f6a8a6d,5,22,2,0,0.031781298287864246,9.780138900685551e-4,3.142997519538596e-8
677009b08130c3028f6a8a6d,5,23,2,1,0.031781298287864246,3.108360960313154e-5,3.142997519538596e-8
677009b08130c3028f6a8a6d,5,24,2,0,0.031781298287864246,0.9682186692842792,3.142997519538596e-8
677009b08130c3028f6a8a6d,5,25,1,0,0.031781298287864246,0.030772233248838377,3.142997519538596e-8
677009b08130c3028f6a8a6d,6,1,3,1,0.0010100843483308516,0.030772233248838377,3.142997519538596e-8
677009b08130c3028f6a8a6d,6,2,3,0,0.0010100843483308516,0.030772233248838377,0.9682176823711156
677009b08130c3028f6a8a6d,6,3,3,0,0.0010100843483308516,0.030772233248838377,0.0307722018823266
677009b08130c3028f6a8a6d,6,4,3,0,0.0010100843483308516,0.030772233248838377,9.780128614159753e-4
677009b08130c3028f6a8a6d,6,5,2,0,0.0010100843483308516,0.030772233248838377,3.108357690997346e-5
677009b08130c3028f6a8a6d,6,6,2,0,0.0010100843483308516,9.780138583213478e-4,3.108357690997346e-5
677009b08130c3028f6a8a6d,6,7,2,0,0.0010100843483308516,3.1083608594124695e-5,3.108357690997346e-5
677009b08130c3028f6a8a6d,6,8,3,0,0.0010100843483308516,9.879120540001586e-7,3.108357690997346e-5
677009b08130c3028f6a8a6d,6,9,1,1,0.0010100843483308516,9.879120540001586e-7,9.879110469974261e-7
677009b08130c3028f6a8a6d,6,10,1,0,0.968249784258344,9.879120540001586e-7,9.879110469974261e-7
677009b08130c3028f6a8a6d,6,11,3,0,0.030773222157764624,9.879120540001586e-7,9.879110469974261e-7
677009b08130c3028f6a8a6d,6,12,2,0,0.030773222157764624,9.879120540001586e-7,3.1398226969179545e-8
677009b08130c3028f6a8a6d,6,13,2,1,0.030773222157764624,3.139825897431353e-8,3.1398226969179545e-8
677009b08130c3028f6a8a6d,6,14,2,1,0.030773222157764624,0.9682176823701076,3.1398226969179545e-8
677009b08130c3028f6a8a6d,6,15,2,0,0.030773222157764624,0.9989898832544879,3.1398226969179545e-8
677009b08130c3028f6a8a6d,6,16,1,0,0.030773222157764624,0.031750214711993296,3.1398226969179545e-8
677009b08130c3028f6a8a6d,6,17,3,0,9.780452882634204e-4,0.031750214711993296,3.1398226969179545e-8
677009b08130c3028f6a8a6d,6,18,1,0,9.780452882634204e-4,0.031750214711993296,9.979133603471507e-10
677009b08130c3028f6a8a6d,6,19,2,0,3.108460751547154e-5,0.031750214711993296,9.979133603471507e-10
677009b08130c3028f6a8a6d,6,20,2,1,3.108460751547154e-5,0.0010090964373168764,9.979133603471507e-10
677009b08130c3028f6a8a6d,6,21,2,0,3.108460751547154e-5,0.9682497528601182,9.979133603471507e-10
677009b08130c3028f6a8a6d,6,22,1,0,3.108460751547154e-5,0.030773221159851316,9.979133603471507e-10
677009b08130c3028f6a8a6d,6,23,1,0,9.879438022242746e-7,0.030773221159851316,9.979133603471507e-10
677009b08130c3028f6a8a6d,6,24,3,1,3.1399268013448946e-8,0.030773221159851316,9.979133603471507e-10
677009b08130c3028f6a8a6d,6,25,3,0,3.1399268013448946e-8,0.030773221159851316,0.9682176814039094
678cc86b7a22ead21c11ea4d,1,1,2,1,0.5,0.5,0.5
678cc86b7a22ead21c11ea4d,1,2,1,0,0.5,0.5885394864407043,0.5
678cc86b7a22ead21c11ea4d,1,3,2,0,0.41146051355929575,0.5885394864407043,0.5
678cc86b7a22ead21c11ea4d,1,4,3,0,0.41146051355929575,0.4843215186723442,0.5
678cc86b7a22ead21c11ea4d,1,5,2,0,0.41146051355929575,0.4843215186723442,0.41146051355929575
678cc86b7a22ead21c11ea4d,1,6,1,0,0.41146051355929575,0.3985583616047712,0.41146051355929575
678cc86b7a22ead21c11ea4d,1,7,2,0,0.3385995084462473,0.3985583616047712,0.41146051355929575
678cc86b7a22ead21c11ea4d,1,8,2,1,0.3385995084462473,0.3279820563102056,0.41146051355929575
678cc86b7a22ead21c11ea4d,1,9,2,0,0.3385995084462473,0.46403346166081194,0.41146051355929575
678cc86b7a22ead21c11ea4d,1,10,1,1,0.3385995084462473,0.3678311363457851,0.41146051355929575
678cc86b7a22ead21c11ea4d,1,11,3,0,0.4702602634839628,0.3678311363457851,0.41146051355929575
678cc86b7a22ead21c11ea4d,1,12,1,1,0.4702602634839628,0.3678311363457851,0.3385995084462473
678cc86b7a22ead21c11ea4d,1,13,2,0,0.5521002373727466,0.3678311363457851,0.3385995084462473
678cc86b7a22ead21c11ea4d,1,14,1,0,0.5521002373727466,0.30269597653743896,0.3385995084462473
678cc86b7a22ead21c11ea4d,1,15,3,0,0.4543348944013293,0.30269597653743896,0.3385995084462473
678cc86b7a22ead21c11ea4d,1,16,1,0,0.4543348944013293,0.30269597653743896,0.2786406552877234
